transaction_id,date,product_sku,product_name,category,brand,store_id,store_name,region,channel,quantity,unit_price,sales_amount,cost_amount,discount_percent
TXN1457,2024-04-28,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,989.99,989.99,750.0,0
TXN1458,2023-10-09,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,1,899.99,899.99,650.0,0
TXN1459,2023-09-02,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,699.99,664.99,520.0,5
TXN1460,2024-01-04,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Magasin,1,699.99,664.99,520.0,5
TXN1461,2024-04-26,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Web,2,989.99,1979.98,1500.0,0
TXN1462,2023-02-05,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,899.99,854.99,650.0,5
TXN1463,2023-07-07,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,699.99,2099.97,1560.0,0
TXN1464,2023-06-07,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,989.99,2821.47,2250.0,5
TXN1465,2024-01-08,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,899.99,2699.97,1950.0,0
TXN1466,2024-06-10,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,699.99,699.99,520.0,0
TXN1467,2023-05-11,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,1,699.99,699.99,520.0,0
TXN1468,2023-12-18,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,1,499.99,499.99,380.0,0
TXN1469,2024-04-27,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,499.99,449.99,380.0,10
TXN1470,2024-01-22,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,899.99,2699.97,1950.0,0
TXN1471,2024-05-25,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,989.99,2672.97,2250.0,10
TXN1472,2024-04-09,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,899.99,1619.98,1300.0,10
TXN1473,2024-02-11,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,1299.99,1299.99,980.0,0
TXN1474,2024-03-19,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,3,499.99,1499.97,1140.0,0
TXN1475,2023-07-11,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,1,899.99,899.99,650.0,0
TXN1476,2023-01-15,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,1,699.99,699.99,520.0,0
TXN1477,2024-02-14,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,699.99,2099.97,1560.0,0
TXN1478,2023-11-19,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,899.99,764.99,650.0,15
TXN1479,2023-02-17,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,499.99,1349.97,1140.0,10
TXN1480,2024-02-25,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,989.99,989.99,750.0,0
TXN1481,2024-04-07,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,899.99,2294.97,1950.0,15
TXN1482,2023-11-10,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,3,499.99,1499.97,1140.0,0
TXN1483,2023-04-13,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,699.99,2099.97,1560.0,0
TXN1484,2023-05-08,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,899.99,1529.98,1300.0,15
TXN1485,2023-04-29,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Mobile,1,989.99,940.49,750.0,5
TXN1486,2023-10-04,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,899.99,2429.97,1950.0,10
TXN1487,2023-07-11,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,1299.99,2599.98,1960.0,0
TXN1488,2023-12-09,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,899.99,1619.98,1300.0,10
TXN1489,2023-09-21,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,989.99,2821.47,2250.0,5
TXN1490,2023-06-20,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,1299.99,3899.97,2940.0,0
TXN1491,2024-01-10,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,699.99,1889.97,1560.0,10
TXN1492,2023-03-01,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,1299.99,1234.99,980.0,5
TXN1493,2023-05-20,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,899.99,1529.98,1300.0,15
TXN1494,2024-05-22,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,989.99,1880.98,1500.0,5
TXN1495,2024-01-04,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,899.99,2429.97,1950.0,10
TXN1496,2023-06-16,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,989.99,1979.98,1500.0,0
TXN1497,2023-05-31,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Mobile,1,989.99,841.49,750.0,15
TXN1498,2023-08-16,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,699.99,664.99,520.0,5
TXN1499,2023-05-06,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,699.99,1889.97,1560.0,10
TXN1500,2023-01-08,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,499.99,899.98,760.0,10
TXN1501,2023-04-30,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,3,899.99,2429.97,1950.0,10
TXN1502,2023-10-31,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,2,499.99,999.98,760.0,0
TXN1503,2024-05-24,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,989.99,2969.97,2250.0,0
TXN1504,2023-08-13,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Web,2,1299.99,2469.98,1960.0,5
TXN1505,2023-09-09,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,1299.99,2599.98,1960.0,0
TXN1506,2023-06-12,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,1299.99,2469.98,1960.0,5
TXN1507,2023-05-02,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,699.99,629.99,520.0,10
TXN1508,2023-12-07,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Magasin,3,699.99,1784.97,1560.0,15
TXN1509,2024-03-08,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,989.99,890.99,750.0,10
TXN1510,2023-01-10,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,2,699.99,1259.98,1040.0,10
TXN1511,2023-03-06,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,1299.99,2209.98,1960.0,15
TXN1512,2024-03-18,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,699.99,1399.98,1040.0,0
TXN1513,2023-10-30,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,989.99,1979.98,1500.0,0
TXN1514,2023-02-05,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,699.99,2099.97,1560.0,0
TXN1515,2023-05-11,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,699.99,1994.97,1560.0,5
TXN1516,2023-05-30,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,699.99,1399.98,1040.0,0
TXN1517,2023-05-02,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Magasin,3,699.99,2099.97,1560.0,0
TXN1518,2024-05-24,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,2,899.99,1799.98,1300.0,0
TXN1519,2024-03-23,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,899.99,2699.97,1950.0,0
TXN1520,2023-03-17,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,499.99,849.98,760.0,15
TXN1521,2023-06-03,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,989.99,1979.98,1500.0,0
TXN1522,2023-10-27,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,499.99,449.99,380.0,10
TXN1523,2023-09-08,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,899.99,1709.98,1300.0,5
TXN1524,2023-10-31,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,499.99,999.98,760.0,0
TXN1525,2023-06-22,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,499.99,999.98,760.0,0
TXN1526,2023-02-04,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,899.99,899.99,650.0,0
TXN1527,2023-06-16,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,989.99,1880.98,1500.0,5
TXN1528,2023-09-07,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,2,499.99,849.98,760.0,15
TXN1529,2023-10-14,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,989.99,989.99,750.0,0
TXN1530,2023-08-23,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,2,499.99,849.98,760.0,15
TXN1531,2023-10-28,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,989.99,989.99,750.0,0
TXN1532,2024-05-24,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,899.99,1799.98,1300.0,0
TXN1533,2023-03-12,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,3,499.99,1499.97,1140.0,0
TXN1534,2023-06-22,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,899.99,2699.97,1950.0,0
TXN1535,2023-10-26,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,899.99,2429.97,1950.0,10
TXN1536,2023-11-10,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,499.99,999.98,760.0,0
TXN1537,2023-10-22,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,1,499.99,499.99,380.0,0
TXN1538,2023-03-27,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,699.99,1994.97,1560.0,5
TXN1539,2023-05-27,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,899.99,854.99,650.0,5
TXN1540,2023-12-10,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,3,499.99,1349.97,1140.0,10
TXN1541,2024-03-14,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,3,499.99,1499.97,1140.0,0
TXN1542,2023-10-31,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,989.99,2524.47,2250.0,15
TXN1543,2023-09-02,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,499.99,499.99,380.0,0
TXN1544,2023-06-30,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,3,499.99,1499.97,1140.0,0
TXN1545,2023-04-20,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,3,499.99,1499.97,1140.0,0
TXN1546,2024-05-10,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,699.99,699.99,520.0,0
TXN1547,2023-09-22,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,699.99,629.99,520.0,10
TXN1548,2023-03-05,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,989.99,1979.98,1500.0,0
TXN1549,2023-11-23,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,989.99,841.49,750.0,15
TXN1550,2023-02-12,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,989.99,1880.98,1500.0,5
TXN1551,2023-06-23,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,1,1299.99,1299.99,980.0,0
TXN1552,2023-05-03,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,899.99,899.99,650.0,0
TXN1553,2023-12-20,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,899.99,899.99,650.0,0
TXN1554,2023-11-29,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,899.99,764.99,650.0,15
TXN1555,2023-07-28,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,3,499.99,1424.97,1140.0,5
TXN1556,2023-04-27,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,1299.99,2339.98,1960.0,10
TXN1557,2024-01-28,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,499.99,499.99,380.0,0
TXN1558,2023-11-10,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,1,1299.99,1169.99,980.0,10
TXN1559,2024-05-23,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,699.99,699.99,520.0,0
TXN1560,2023-07-26,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,699.99,2099.97,1560.0,0
TXN1561,2023-04-22,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,1299.99,2339.98,1960.0,10
TXN1562,2023-09-25,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,899.99,2564.97,1950.0,5
TXN1563,2024-04-15,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,1299.99,2469.98,1960.0,5
TXN1564,2023-07-01,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,699.99,1189.98,1040.0,15
TXN1565,2023-10-22,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,699.99,2099.97,1560.0,0
TXN1566,2023-11-29,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Web,2,989.99,1781.98,1500.0,10
TXN1567,2024-06-06,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,899.99,1799.98,1300.0,0
TXN1568,2024-03-19,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,1,899.99,899.99,650.0,0
TXN1569,2023-09-29,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,499.99,1424.97,1140.0,5
TXN1570,2023-07-06,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,499.99,1424.97,1140.0,5
TXN1571,2024-04-15,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Web,3,699.99,2099.97,1560.0,0
TXN1572,2023-09-10,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,1,499.99,499.99,380.0,0
TXN1573,2024-04-08,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,1299.99,3899.97,2940.0,0
TXN1574,2023-02-22,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,989.99,2969.97,2250.0,0
TXN1575,2023-04-24,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,1,499.99,474.99,380.0,5
TXN1576,2023-04-16,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,989.99,890.99,750.0,10
TXN1577,2023-04-18,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,1,499.99,499.99,380.0,0
TXN1578,2023-05-04,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,1299.99,1234.99,980.0,5
TXN1579,2023-03-29,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,499.99,1424.97,1140.0,5
TXN1580,2024-01-31,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,699.99,699.99,520.0,0
TXN1581,2024-04-02,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,499.99,449.99,380.0,10
TXN1582,2024-02-03,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Mobile,2,699.99,1399.98,1040.0,0
TXN1583,2023-12-28,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,3,499.99,1499.97,1140.0,0
TXN1584,2023-04-18,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,899.99,1799.98,1300.0,0
TXN1585,2024-03-28,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,989.99,989.99,750.0,0
TXN1586,2024-04-19,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Web,2,1299.99,2599.98,1960.0,0
TXN1587,2023-03-08,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,1299.99,2599.98,1960.0,0
TXN1588,2024-04-08,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,699.99,664.99,520.0,5
TXN1589,2023-09-03,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,3,989.99,2524.47,2250.0,15
TXN1590,2023-12-07,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,499.99,1499.97,1140.0,0
TXN1591,2023-05-04,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,1,499.99,499.99,380.0,0
TXN1592,2023-09-10,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Web,3,699.99,2099.97,1560.0,0
TXN1593,2023-09-03,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,1299.99,3899.97,2940.0,0
TXN1594,2023-11-18,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Mobile,1,989.99,989.99,750.0,0
TXN1595,2024-05-31,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,1299.99,2599.98,1960.0,0
TXN1596,2023-05-17,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Mobile,2,1299.99,2599.98,1960.0,0
TXN1597,2023-01-15,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Mobile,1,699.99,699.99,520.0,0
TXN1598,2024-01-13,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,1,499.99,474.99,380.0,5
TXN1599,2023-05-11,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,499.99,474.99,380.0,5
TXN1600,2023-02-26,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,699.99,699.99,520.0,0
TXN1601,2023-08-13,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,989.99,1979.98,1500.0,0
TXN1602,2023-08-05,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,3,899.99,2699.97,1950.0,0
TXN1603,2023-05-23,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Magasin,2,1299.99,2599.98,1960.0,0
TXN1604,2023-12-20,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,899.99,1619.98,1300.0,10
TXN1605,2024-02-20,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,699.99,629.99,520.0,10
TXN1606,2023-08-03,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Mobile,2,699.99,1399.98,1040.0,0
TXN1607,2024-02-11,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,989.99,2969.97,2250.0,0
TXN1608,2023-04-17,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,699.99,629.99,520.0,10
